vertex_id,x,y,x_astar,y_astar
502,470872.48,570287.45,12108.149485714286,14664.534428571429
503,470803.32,570275.55,12106.371085714287,14664.22842857143
504,470859.92,569400.45,12107.826514285714,14641.725857142857
505,470861.73,575626.1,12107.873057142857,14801.814
506,471079.32,575609.36,12113.46822857143,14801.383542857144
507,470985.59,571763.36,12111.05802857143,14702.486400000002
508,470892.93,571730.24,12108.675342857143,14701.634742857144
509,471022.04,571650.43,12111.995314285714,14699.582485714289
510,470901.47,568453.31,12108.894942857143,14617.370828571431
511,471960.54,576693.84,12136.128171428572,14829.270171428572
512,472022.22,576709.49,12137.714228571429,14829.672600000002
513,471309.87,577716.36,12119.396657142857,14855.563542857144
514,471309.99,577711.91,12119.399742857144,14855.449114285717
515,471112.31,576446.43,12114.316542857145,14822.908200000002
516,471214.44,576475.73,12116.942742857143,14823.66162857143
517,471010.01,574367.37,12111.685971428573,14769.446657142858
518,470990.08,574443.13,12111.173485714287,14771.394771428573
519,471016.02,568379.84,12111.840514285715,14615.481600000001
520,471044.96,568427.48,12112.584685714288,14616.70662857143
521,471067.19,574373.13,12113.156314285716,14769.594771428572
522,471185.73,574574.36,12116.204485714286,14774.769257142858
523,471216.34,575499.42,12116.991600000001,14798.556514285716
524,471023.99,577646.2,12112.045457142858,14853.75942857143
525,471123.16,568103.5,12114.595542857143,14608.375714285716
526,471040.62,568139.41,12112.473085714286,14609.299114285715
527,471097.22,568512.6,12113.928514285715,14618.89542857143
528,471226.1,568448.75,12117.242571428571,14617.253571428573
529,471346.53,568451.5,12120.339342857145,14617.324285714287
530,471331.92,574543.62,12119.963657142858,14773.9788
531,471223.0,574506.5,12117.162857142857,14773.024285714288
532,471310.61,576451.29,12119.415685714286,14823.033171428573
533,471246.54,576431.43,12117.768171428572,14822.522485714288
534,471202.75,570352.3,12116.642142857143,14666.202000000003
535,471164.13,570274.59,12115.649057142859,14664.203742857144
536,471157.42,576403.54,12115.476514285714,14821.805314285717
537,471216.33,570440.09,12116.991342857144,14668.459457142857
538,471215.85,570373.07,12116.979000000001,14666.736085714285
539,471299.47,570425.29,12119.129228571428,14668.078885714287
540,471277.66,570382.84,12118.5684,14666.987314285714
541,471269.98,574658.74,12118.370914285715,14776.939028571429
542,471397.78,572961.43,12121.657200000001,14733.293914285718
543,471424.88,572825.13,12122.354057142858,14729.789057142858
544,471348.98,568144.94,12120.402342857144,14609.441314285714
545,471523.33,568064.01,12124.88562857143,14607.360257142858
546,471313.83,577708.07,12119.498485714286,14855.35037142857
547,471317.61,577714.04,12119.595685714286,14855.503885714288
548,471330.05,574858.46,12119.915571428572,14782.074685714286
549,471367.82,574800.59,12120.886800000002,14780.5866
550,471406.57,574857.83,12121.883228571429,14782.058485714286
551,471832.1,567894.83,12132.825428571428,14603.009914285714
552,471355.43,577248.24,12120.568200000002,14843.526171428572
553,471425.74,577264.8,12122.376171428572,14843.952000000003
554,471680.65,574444.52,12128.931000000002,14771.430514285716
555,471444.78,576231.85,12122.865771428573,14817.390428571429
556,471501.15,576248.45,12124.315285714287,14817.817285714285
557,471393.0,572763.64,12121.534285714286,14728.207885714288
558,471448.62,577166.24,12122.964514285715,14841.4176
559,471504.82,576918.36,12124.409657142858,14835.043542857144
560,471532.49,576812.39,12125.121171428573,14832.318600000002
561,471562.52,576655.75,12125.893371428572,14828.290714285715
562,471683.4,576628.18,12129.001714285716,14827.581771428573
563,471759.89,576646.97,12130.968600000002,14828.064942857143
564,471499.43,570503.55,12124.271057142858,14670.091285714288
565,471963.24,570297.19,12136.197600000001,14664.784885714285
566,471577.62,576599.54,12126.281657142858,14826.845314285716
567,471843.09,576665.67,12133.10802857143,14828.545800000002
568,471826.47,568974.19,12132.680657142857,14630.764885714285
569,472198.0,568943.17,12142.234285714287,14629.967228571431
570,471684.62,574430.63,12129.033085714287,14771.073342857144
571,472063.61,576721.58,12138.778542857144,14829.983485714285
572,471999.67,568136.11,12137.134371428572,14609.214257142858
573,471720.66,568226.95,12129.95982857143,14611.550142857142
574,471715.29,569667.77,12129.821742857142,14648.599800000002
575,471713.85,569508.42,12129.784714285715,14644.502228571431
576,472061.33,568067.48,12138.719914285715,14607.449485714287
577,471759.38,568853.67,12130.955485714287,14627.665800000002
578,471879.06,568904.28,12134.032971428573,14628.967200000003
579,472088.23,571229.37,12139.41162857143,14688.75522857143
580,472059.52,571168.6,12138.673371428573,14687.192571428572
581,471881.25,569070.13,12134.089285714286,14633.231914285716
582,471988.05,569109.32,12136.835571428572,14634.239657142856
583,471958.3,567877.15,12136.070571428572,14602.555285714288
584,471983.18,567980.14,12136.710342857144,14605.2036
585,472034.73,567935.56,12138.035914285714,14604.05725714286
586,471888.53,576496.83,12134.276485714287,14824.2042
587,471892.52,576470.86,12134.379085714287,14823.5364
588,471872.71,576428.09,12133.869685714288,14822.4366
589,471926.84,570514.59,12135.261600000002,14670.375171428572
590,471931.98,577281.62,12135.393771428571,14844.384514285715
591,471970.9,577138.71,12136.394571428573,14840.709685714286
592,472126.25,568025.03,12140.389285714287,14606.357914285716
593,471976.41,567858.54,12136.536257142858,14602.076742857145
594,472282.08,567858.28,12144.396342857144,14602.070057142859
595,472471.97,577169.35,12149.27922857143,14841.497571428572
596,472375.65,570250.78,12146.802428571431,14663.591485714287
597,472019.66,570014.14,12137.6484,14657.50645714286
598,471974.91,570179.69,12136.497685714286,14661.763457142857
599,472079.77,570035.35,12139.194085714287,14658.051857142858
600,472042.42,570262.07,12138.233657142857,14663.8818
601,471998.33,568033.05,12137.099914285716,14606.564142857145
602,472083.29,570031.32,12139.2846,14657.94822857143
603,472123.62,567940.72,12140.321657142858,14604.189942857143
604,472479.88,576822.39,12149.48262857143,14832.575742857145
605,472413.39,576807.27,12147.772885714287,14832.186942857144
606,472240.72,567906.09,12143.3328,14603.299457142857
607,472128.82,568601.0,12140.455371428572,14621.168571428572
608,472083.73,568650.69,12139.295914285714,14622.446314285715
609,472169.97,567985.43,12141.513514285714,14605.339628571432
610,472210.03,568099.26,12142.54362857143,14608.266685714287
611,472297.48,576776.22,12144.792342857143,14831.388514285714
612,472353.7,576791.5,12146.238000000001,14831.78142857143
613,472226.81,576757.37,12142.975114285715,14830.903800000002
614,474329.04,575679.33,12197.032457142857,14803.182771428572
615,474344.54,575758.89,12197.43102857143,14805.228600000002
616,472927.18,567632.32,12160.98462857143,14596.259657142857
617,473003.05,567715.11,12162.935571428572,14598.388542857143
618,472807.54,576366.27,12157.908171428571,14820.846942857144
619,472726.31,576786.88,12155.8194,14831.66262857143
620,472373.38,570259.42,12146.744057142858,14663.813657142859
621,473456.76,570531.35,12174.602400000002,14670.806142857144
622,472345.37,568493.77,12146.0238,14618.411228571431
623,472288.43,568164.22,12144.55962857143,14609.937085714286
624,472191.79,574815.1,12142.0746,14780.959714285715
625,472207.75,574906.66,12142.485,14783.314114285717
626,472670.51,571317.93,12154.384542857144,14691.032485714288
627,472782.08,571340.3,12157.253485714287,14691.607714285718
628,472157.76,571040.9,12141.199542857144,14683.908857142858
629,472211.52,567945.03,12142.581942857145,14604.300771428574
630,472563.73,571278.91,12151.638771428572,14690.029114285717
631,472238.24,571211.89,12143.269028571429,14688.305742857145
632,472218.73,568105.74,12142.767342857143,14608.433314285716
633,472233.52,573343.6,12143.14765714286,14743.121142857144
634,472228.0,573430.65,12143.005714285715,14745.359571428573
635,472260.16,575001.26,12143.832685714286,14785.746685714286
636,472581.88,575017.16,12152.105485714286,14786.155542857145
637,472330.8,568659.12,12145.649142857144,14622.663085714286
638,472391.78,568633.28,12147.217200000001,14621.998628571431
639,472302.69,568548.71,12144.926314285716,14619.823971428572
640,472363.42,568551.63,12146.487942857144,14619.899057142859
641,472433.79,567710.58,12148.297457142857,14598.272057142858
642,472296.88,568513.11,12144.776914285716,14618.908542857143
643,472309.49,567826.25,12145.101171428572,14601.24642857143
644,472871.05,570651.84,12159.541285714286,14673.904457142857
645,472429.43,568583.33,12148.185342857143,14620.7142
646,472399.83,568467.81,12147.424200000001,14617.743685714287
647,472438.52,568615.58,12148.419085714288,14621.543485714286
648,472758.29,568595.65,12156.641742857144,14621.031000000003
649,472407.36,577630.17,12147.617828571429,14853.34722857143
650,472627.41,577625.61,12153.276257142858,14853.229971428573
651,472489.95,570231.08,12149.741571428573,14663.084914285715
652,472558.96,568400.94,12151.516114285716,14616.024171428571
653,472413.48,569716.85,12147.7752,14649.861857142858
654,472417.52,569697.01,12147.879085714287,14649.351685714288
655,472429.19,577452.14,12148.179171428572,14848.769314285715
656,472433.87,577451.34,12148.299514285714,14848.748742857144
657,472502.06,568596.19,12150.052971428573,14621.044885714286
658,472480.88,567668.38,12149.508342857143,14597.186914285716
659,472558.63,568588.26,12151.50762857143,14620.840971428574
660,472476.72,576910.48,12149.401371428572,14834.840914285714
661,472578.85,576903.76,12152.027571428573,14834.668114285716
662,472677.04,576912.37,12154.552457142858,14834.889514285715
663,472966.97,568395.99,12162.0078,14615.896885714286
664,472511.61,569061.96,12150.298542857143,14633.021828571429
665,472770.31,569051.36,12156.95082857143,14632.749257142857
666,472518.85,576639.77,12150.484714285714,14827.879800000002
667,472595.45,576713.4,12152.45442857143,14829.773142857144
668,472920.69,568290.86,12160.817742857143,14613.193542857143
669,472850.52,568053.72,12159.013371428573,14607.095657142858
670,472973.58,577298.21,12162.177771428573,14844.811114285714
671,472975.4,577348.94,12162.224571428573,14846.1156
672,472625.08,576788.1,12153.216342857144,14831.694000000001
673,472595.39,576788.46,12152.452885714287,14831.703257142857
674,472626.22,576879.43,12153.245657142857,14834.042485714288
675,473102.41,577058.26,12165.490542857144,14838.640971428573
676,472665.56,576787.61,12154.257257142857,14831.681400000001
677,472623.23,575285.55,12153.168771428573,14793.057000000003
678,472634.36,575218.78,12153.454971428571,14791.34005714286
679,472972.75,577293.8,12162.15642857143,14844.697714285716
680,473053.75,575567.93,12164.239285714286,14800.318200000003
681,473071.04,575562.74,12164.683885714287,14800.184742857144
682,472721.12,568982.37,12155.685942857144,14630.97522857143
683,472790.9,569106.55,12157.480285714288,14634.168428571431
684,473007.9,568547.11,12163.060285714288,14619.78282857143
685,472991.94,568465.41,12162.649885714287,14617.681971428574
686,472962.5,576624.15,12161.892857142859,14827.478142857144
687,472912.65,576719.66,12160.611,14829.934114285716
688,473096.33,576127.18,12165.334200000001,14814.698914285716
689,473116.04,576031.79,12165.841028571429,14812.246028571431
690,473065.24,576135.79,12164.534742857144,14814.920314285717
691,473031.81,576326.25,12163.675114285716,14819.817857142858
692,473489.81,567945.88,12175.452257142859,14604.32262857143
693,472820.46,575526.78,12158.240400000002,14799.26005714286
694,472935.08,568290.65,12161.187771428573,14613.188142857145
695,472906.11,570796.47,12160.44282857143,14677.623514285715
696,473017.14,570722.67,12163.297885714286,14675.725800000002
697,473072.0,576731.37,12164.708571428573,14830.23522857143
698,473533.52,577034.16,12176.57622857143,14838.021257142858
699,473634.43,577055.2,12179.171057142858,14838.562285714286
700,473351.1,568310.95,12171.88542857143,14613.710142857142
701,473602.16,568316.81,12178.341257142858,14613.86082857143
702,473225.12,575256.37,12168.645942857143,14792.306657142859
703,473059.32,575104.01,12164.382514285715,14788.38882857143
704,473283.94,567916.14,12170.158457142858,14603.557885714286
705,472959.19,568376.51,12161.807742857143,14615.395971428572
706,472948.82,568333.71,12161.541085714287,14614.2954
707,473305.66,568282.08,12170.716971428572,14612.967771428572
708,472966.46,577588.71,12161.994685714288,14852.281114285715
709,473671.04,577262.92,12180.112457142857,14843.903657142859
710,472991.47,577338.75,12162.6378,14845.853571428572
711,472994.14,568478.18,12162.706457142858,14618.010342857146
712,473074.62,568534.94,12164.775942857144,14619.469885714285
713,472983.3,575259.45,12162.427714285715,14792.385857142857
714,473039.34,575393.72,12163.868742857145,14795.838514285715
715,473106.98,575561.05,12165.608057142857,14800.141285714288
716,473050.38,568694.27,12164.15262857143,14623.566942857144
717,473241.84,568584.61,12169.075885714288,14620.747114285716
718,473146.39,567650.93,12166.621457142859,14596.738200000002
719,473187.85,570376.28,12167.687571428572,14666.818628571431
720,473054.31,570317.03,12164.253685714286,14665.29505714286
721,473325.79,575547.33,12171.2346,14799.788485714285
722,473313.56,575442.07,12170.920114285715,14797.0818
723,473178.99,575696.76,12167.459742857143,14803.630971428573
724,473277.62,577157.61,12169.995942857144,14841.195685714287
725,473099.86,569999.31,12165.424971428572,14657.125114285716
726,473072.74,570074.92,12164.7276,14659.069371428574
727,473202.77,575592.91,12168.07122857143,14800.960542857145
728,473271.15,576071.65,12169.829571428572,14813.271000000002
729,473240.66,576449.18,12169.045542857144,14822.978914285717
730,473135.72,570740.73,12166.347085714286,14676.190200000001
731,473123.48,570738.37,12166.032342857143,14676.129514285716
732,473323.76,575550.38,12171.182400000002,14799.866914285716
733,473335.15,575216.95,12171.475285714287,14791.293
734,473209.1,575260.19,12168.234,14792.404885714286
735,473475.64,575865.3,12175.087885714287,14807.964857142859
736,473294.99,567795.24,12170.4426,14600.44902857143
737,473469.4,567841.52,12174.927428571431,14601.639085714287
738,473428.83,567921.07,12173.884200000002,14603.684657142858
739,473657.24,568315.21,12179.7576,14613.819685714287
740,473490.25,569353.05,12175.463571428572,14640.507000000003
741,473452.27,569261.53,12174.486942857144,14638.15362857143
742,473477.48,567826.12,12175.1352,14601.243085714286
743,473491.85,575735.33,12175.504714285715,14804.622771428572
744,473675.42,568999.87,12180.225085714286,14631.42522857143
745,473469.37,568956.79,12174.926657142858,14630.317457142859
